"Date","Price","Open","High","Low","Vol.","Change %"
"Apr 11, 2016","253.40","250.00","254.40","248.15","468.79K","1.34%"
"Apr 08, 2016","250.05","247.55","251.90","246.45","652.31K","0.95%"
"Apr 07, 2016","247.70","248.00","249.40","246.00","847.87K","-0.04%"
"Apr 06, 2016","247.80","245.60","248.50","245.10","1.39M","0.73%"
"Apr 05, 2016","246.00","249.00","250.05","244.95","628.03K","-1.42%"
"Apr 04, 2016","249.55","250.50","252.75","247.50","343.18K","-0.38%"
"Apr 01, 2016","250.50","248.05","251.35","247.30","682.60K","0.24%"
"Mar 31, 2016","249.90","247.05","251.80","246.40","2.03M","1.28%"
"Mar 30, 2016","246.75","245.85","249.55","245.80","2.08M","0.67%"
"Mar 29, 2016","245.10","243.55","245.80","242.75","614.58K","0.64%"
"Mar 28, 2016","243.55","249.95","249.95","242.00","1.26M","-2.17%"
"Mar 23, 2016","248.95","247.20","250.55","247.20","519.79K","-0.28%"
"Mar 22, 2016","249.65","252.20","255.80","247.65","1.50M","-1.36%"
"Mar 21, 2016","253.10","251.00","253.90","250.00","612.91K","1.40%"
"Mar 18, 2016","249.60","249.00","250.90","245.60","1.03M","0.67%"
"Mar 17, 2016","247.95","247.80","250.00","246.30","1.02M","0.28%"
"Mar 16, 2016","247.25","245.80","249.80","244.15","2.57M","-0.06%"
"Mar 15, 2016","247.40","253.70","253.70","245.85","1.91M","-1.45%"
"Mar 14, 2016","251.05","252.30","254.50","249.50","1.26M","0.48%"
"Mar 11, 2016","249.85","246.00","251.00","244.10","781.60K","1.59%"
"Mar 10, 2016","245.95","246.00","247.90","244.10","823.43K","0.04%"
"Mar 09, 2016","245.85","246.80","247.00","241.40","1.95M","-1.11%"
"Mar 08, 2016","248.60","248.00","251.30","245.95","814.44K","-0.38%"
"Mar 04, 2016","249.55","242.55","253.00","242.55","863.63K","1.82%"
"Mar 03, 2016","245.10","244.75","246.65","241.10","2.38M","0.64%"
"Mar 02, 2016","243.55","243.00","246.80","242.10","2.68M","0.66%"
"Mar 01, 2016","241.95","237.15","243.40","237.00","1.85M","2.02%"
"Feb 29, 2016","237.15","242.80","242.80","235.00","1.24M","-1.72%"
"Feb 26, 2016","241.30","241.15","242.70","238.00","649.72K","1.13%"
"Feb 25, 2016","238.60","237.45","241.70","233.50","1.27M","0.95%"
"Feb 24, 2016","236.35","239.95","240.80","234.25","793.06K","-1.07%"
"Feb 23, 2016","238.90","250.00","250.90","237.10","938.84K","-3.90%"
"Feb 22, 2016","248.60","244.40","249.70","243.05","704.51K","1.72%"
"Feb 19, 2016","244.40","243.95","245.20","240.80","641.45K","0.27%"
"Feb 18, 2016","243.75","243.90","245.45","242.20","625.39K","0.95%"
"Feb 17, 2016","241.45","243.35","243.90","239.00","708.90K","-1.49%"
"Feb 16, 2016","245.10","247.15","252.40","242.05","903.44K","-1.53%"
"Feb 15, 2016","248.90","247.80","251.70","241.10","587.21K","0.44%"
"Feb 12, 2016","247.80","241.30","249.35","238.00","1.77M","3.62%"
"Feb 11, 2016","239.15","243.50","245.90","237.00","814.83K","-1.54%"
"Feb 10, 2016","242.90","249.00","249.50","240.60","2.02M","-2.55%"
"Feb 09, 2016","249.25","250.00","251.45","247.70","562.65K","-0.68%"
"Feb 08, 2016","250.95","250.20","253.25","249.35","1.36M","-0.14%"
"Feb 05, 2016","251.30","246.20","252.00","246.10","570.37K","1.64%"
"Feb 04, 2016","247.25","245.50","248.40","244.90","933.21K","1.56%"
"Feb 03, 2016","243.45","240.35","247.75","238.45","1.84M","0.95%"
"Feb 02, 2016","241.15","250.95","252.40","239.50","1.14M","-3.94%"
"Feb 01, 2016","251.05","250.90","252.50","248.05","1.16M","0.16%"
"Jan 29, 2016","250.65","245.80","252.65","243.15","1.98M","2.94%"
"Jan 28, 2016","243.50","236.00","245.00","236.00","2.28M","2.81%"
"Jan 27, 2016","236.85","236.00","237.70","231.50","2.99M","-0.17%"
"Jan 25, 2016","237.25","242.00","242.45","236.35","1.29M","-1.54%"
"Jan 22, 2016","240.95","241.30","245.10","239.00","1.10M","0.23%"
"Jan 21, 2016","240.40","249.50","251.50","238.95","1.60M","-3.55%"
"Jan 20, 2016","249.25","248.00","251.90","247.40","948.03K","-0.12%"
"Jan 19, 2016","249.55","247.30","254.00","246.50","852.04K","0.91%"
"Jan 18, 2016","247.30","249.50","252.00","245.00","813.64K","-1.20%"
"Jan 15, 2016","250.30","258.60","261.30","249.50","390.42K","-3.66%"
"Jan 14, 2016","259.80","255.80","261.80","252.20","1.14M","1.15%"
"Jan 13, 2016","256.85","255.85","257.90","249.00","1.27M","0.77%"
"Jan 12, 2016","254.90","264.00","264.00","253.20","1.52M","-3.12%"
"Jan 11, 2016","263.10","267.00","267.55","261.65","1.26M","-2.21%"
"Jan 08, 2016","269.05","268.75","271.90","268.00","579.21K","0.50%"
"Jan 07, 2016","267.70","275.00","275.00","265.95","910.96K","-2.97%"
"Jan 06, 2016","275.90","276.30","280.90","274.30","750.28K","-0.02%"
"Jan 05, 2016","275.95","276.90","279.50","273.90","629.24K","-0.34%"
"Jan 04, 2016","276.90","276.25","281.00","275.50","554.11K","0.18%"
"Jan 01, 2016","276.40","276.45","278.90","275.75","124.37K","-0.20%"
"Dec 31, 2015","276.95","273.30","277.50","273.30","717.61K","0.71%"
"Dec 30, 2015","275.00","276.00","277.60","274.10","367.88K","-0.83%"
"Dec 29, 2015","277.30","277.90","278.40","276.50","275.16K","0.04%"
"Dec 28, 2015","277.20","277.80","278.50","275.70","608.32K","0.18%"
"Dec 24, 2015","276.70","279.00","279.00","275.50","263.39K","-0.98%"
"Dec 23, 2015","279.45","278.90","280.00","276.20","761.91K","0.49%"
"Dec 22, 2015","278.10","278.50","279.25","275.30","717.39K","0.23%"
"Dec 21, 2015","277.45","275.50","279.00","272.50","965.81K","1.26%"
"Dec 18, 2015","274.00","275.00","278.40","272.75","1.23M","-0.54%"
"Dec 17, 2015","275.50","271.00","276.00","267.75","889.84K","2.15%"
"Dec 16, 2015","269.70","273.35","273.35","265.50","1.06M","-1.05%"
"Dec 15, 2015","272.55","265.75","273.40","265.30","616.03K","2.50%"
"Dec 14, 2015","265.90","265.00","267.95","261.90","1.24M","-0.78%"
"Dec 11, 2015","268.00","271.50","271.50","266.50","839.88K","-0.54%"
"Dec 10, 2015","269.45","272.20","272.80","266.05","1.07M","-0.17%"
"Dec 09, 2015","269.90","274.80","275.80","268.80","992.37K","-1.89%"
"Dec 08, 2015","275.10","275.30","278.50","272.05","1.21M","-0.42%"
"Dec 07, 2015","276.25","273.95","278.85","271.00","855.57K","1.67%"
"Dec 04, 2015","271.70","269.85","273.30","268.25","1.51M","-1.86%"
"Dec 03, 2015","276.85","283.75","283.85","276.20","884.19K","-2.48%"
"Dec 02, 2015","283.90","279.90","284.50","276.95","800.98K","1.94%"
"Dec 01, 2015","278.50","275.05","279.65","274.15","872.62K","2.18%"
"Nov 30, 2015","272.55","276.30","277.45","271.60","2.12M","-1.14%"
"Nov 27, 2015","275.70","281.00","281.35","274.90","811.98K","-1.47%"
"Nov 26, 2015","279.80","275.90","280.75","274.90","646.17K","1.67%"
"Nov 24, 2015","275.20","274.95","277.95","274.05","568.04K","0.15%"
"Nov 23, 2015","274.80","274.25","278.90","273.55","646.54K","-0.40%"
"Nov 20, 2015","275.90","275.00","278.00","274.35","1.68M","0.69%"
"Nov 19, 2015","274.00","270.20","274.50","270.20","1.22M","1.84%"
"Nov 18, 2015","269.05","264.35","270.00","264.20","979.00K","1.89%"
"Nov 17, 2015","264.05","261.65","266.00","260.65","2.12M","1.21%"
"Nov 16, 2015","260.90","267.95","268.00","260.10","2.00M","-2.49%"
"Nov 13, 2015","267.55","266.60","268.55","262.50","1.16M","0.30%"
"Nov 11, 2015","266.75","265.05","269.25","265.05","111.10K","0.79%"
"Nov 10, 2015","264.65","267.75","267.75","262.50","756.44K","-0.75%"
"Nov 09, 2015","266.65","260.05","269.25","260.05","2.26M","-0.37%"
"Nov 06, 2015","267.65","263.55","268.45","263.55","894.42K","0.53%"
"Nov 05, 2015","266.25","269.60","270.85","264.30","2.01M","-1.41%"
"Nov 04, 2015","270.05","270.00","271.10","268.10","707.66K","-0.06%"
"Nov 03, 2015","270.20","272.65","272.65","269.00","657.61K","-0.24%"
"Nov 02, 2015","270.85","269.75","271.20","265.15","1.52M","0.41%"
"Oct 30, 2015","269.75","272.50","273.35","268.35","1.92M","-0.99%"
"Oct 29, 2015","272.45","273.30","274.70","271.00","1.60M","0.18%"
"Oct 28, 2015","271.95","272.70","273.30","268.75","3.33M","0.35%"
