"Date","Price","Open","High","Low","Vol.","Change %"
"Jul 08, 2011","11,285.15","11,431.95","11,451.25","11,270.00","13.66M","-1.23%"
"Jul 07, 2011","11,426.10","11,298.00","11,446.55","11,232.15","11.84M","1.27%"
"Jul 06, 2011","11,283.05","11,379.20","11,404.70","11,255.05","8.27M","-1.08%"
"Jul 05, 2011","11,406.10","11,385.05","11,431.70","11,302.60","9.89M","0.23%"
"Jul 04, 2011","11,379.80","11,379.05","11,401.00","11,322.05","9.60M","1.11%"
"Jul 01, 2011","11,255.00","11,359.95","11,359.95","11,190.00","10.82M","0.09%"
"Jun 30, 2011","11,244.65","11,183.25","11,271.35","11,149.20","23.07M","0.82%"
"Jun 29, 2011","11,153.35","11,110.35","11,170.35","11,090.55","13.56M","0.90%"
"Jun 28, 2011","11,054.05","11,059.15","11,114.20","10,986.70","12.62M","0.20%"
"Jun 27, 2011","11,032.50","10,808.90","11,068.60","10,774.10","16.06M","1.64%"
"Jun 24, 2011","10,854.50","10,576.50","10,875.25","10,576.50","16.21M","3.12%"
"Jun 23, 2011","10,526.45","10,453.10","10,553.35","10,421.65","8.65M","0.49%"
"Jun 22, 2011","10,475.20","10,526.40","10,551.80","10,435.05","8.96M","0.15%"
"Jun 21, 2011","10,459.15","10,503.75","10,645.10","10,426.85","11.69M","-0.24%"
"Jun 20, 2011","10,484.30","10,592.65","10,618.40","10,340.40","11.19M","-1.08%"
"Jun 17, 2011","10,598.25","10,652.85","10,652.85","10,548.20","12.01M","0.25%"
"Jun 16, 2011","10,572.15","10,550.65","10,706.00","10,502.40","14.29M","-0.51%"
"Jun 15, 2011","10,626.65","10,789.90","10,795.85","10,608.80","9.10M","-1.64%"
"Jun 14, 2011","10,803.95","10,737.30","10,830.40","10,737.30","14.10M","0.81%"
"Jun 13, 2011","10,717.50","10,675.30","10,757.40","10,616.05","8.52M","0.03%"
"Jun 10, 2011","10,714.25","10,800.45","10,814.85","10,627.60","9.34M","-0.66%"
"Jun 09, 2011","10,785.40","10,775.45","10,850.35","10,734.75","8.35M","-0.06%"
"Jun 08, 2011","10,791.45","10,816.40","10,882.30","10,764.70","8.23M","-0.75%"
"Jun 07, 2011","10,873.45","10,799.35","10,918.25","10,796.15","7.57M","0.17%"
"Jun 06, 2011","10,854.65","10,734.25","10,873.90","10,682.30","9.70M","0.67%"
"Jun 03, 2011","10,782.00","10,860.25","10,946.75","10,751.10","10.10M","-0.53%"
"Jun 02, 2011","10,839.25","10,872.25","10,881.40","10,802.35","10.75M","-1.76%"
"Jun 01, 2011","11,033.40","11,011.20","11,056.40","10,959.10","11.30M","0.11%"
"May 31, 2011","11,020.85","10,828.95","11,036.75","10,819.45","19.89M","2.22%"
"May 30, 2011","10,781.45","10,742.00","10,823.25","10,715.10","10.40M","0.55%"
"May 27, 2011","10,722.65","10,491.45","10,735.20","10,491.45","15.73M","2.43%"
"May 26, 2011","10,468.30","10,404.05","10,501.90","10,379.25","21.94M","1.09%"
"May 25, 2011","10,355.80","10,427.15","10,428.25","10,340.65","18.23M","-0.67%"
"May 24, 2011","10,425.55","10,360.95","10,524.80","10,360.75","12.37M","0.55%"
"May 23, 2011","10,368.25","10,612.55","10,612.55","10,339.95","15.37M","-2.77%"
"May 20, 2011","10,664.10","10,582.45","10,727.25","10,540.95","15.11M","1.00%"
"May 19, 2011","10,558.35","10,661.45","10,674.70","10,524.35","11.08M","-0.38%"
"May 18, 2011","10,599.05","10,669.60","10,695.70","10,550.95","16.75M","-0.65%"
"May 17, 2011","10,668.85","10,920.95","10,972.45","10,617.15","20.45M","-2.23%"
"May 16, 2011","10,912.35","10,975.15","10,975.15","10,878.65","9.00M","-0.99%"
"May 13, 2011","11,020.95","10,896.55","11,180.40","10,838.15","15.55M","1.23%"
"May 12, 2011","10,887.45","11,009.30","11,076.00","10,865.15","11.66M","-1.55%"
"May 11, 2011","11,059.05","11,036.15","11,097.25","10,904.10","11.97M","0.45%"
"May 10, 2011","11,009.40","11,068.60","11,096.90","10,945.70","10.91M","-0.61%"
"May 09, 2011","11,076.50","11,194.45","11,213.50","10,956.35","10.88M","-0.62%"
"May 06, 2011","11,145.10","10,751.30","11,167.40","10,751.30","23.18M","3.87%"
"May 05, 2011","10,730.10","10,909.05","10,987.60","10,677.30","21.53M","-1.68%"
"May 04, 2011","10,913.35","10,888.45","11,013.40","10,797.60","26.25M","0.14%"
"May 03, 2011","10,898.30","11,222.05","11,349.50","10,849.15","33.06M","-3.07%"
"May 02, 2011","11,243.80","11,509.30","11,543.35","11,204.65","17.34M","-2.09%"
"Apr 29, 2011","11,483.75","11,671.05","11,723.25","11,406.85","18.88M","-1.72%"
"Apr 28, 2011","11,684.80","11,851.75","11,855.20","11,659.50","24.04M","-0.81%"
"Apr 27, 2011","11,779.85","11,922.30","11,936.35","11,732.25","12.59M","-0.74%"
"Apr 26, 2011","11,867.70","11,903.80","11,912.45","11,709.80","14.15M","-0.10%"
"Apr 25, 2011","11,879.00","11,860.35","11,978.05","11,860.35","14.41M","-0.13%"
"Apr 21, 2011","11,894.75","11,857.45","11,926.05","11,836.95","13.37M","0.85%"
"Apr 20, 2011","11,794.55","11,678.70","11,813.70","11,614.60","12.74M","1.79%"
"Apr 19, 2011","11,586.75","11,562.95","11,631.15","11,482.15","20.32M","0.41%"
"Apr 18, 2011","11,539.75","11,754.20","11,887.10","11,525.05","18.49M","-1.67%"
"Apr 15, 2011","11,735.65","11,810.10","11,950.70","11,707.60","17.42M","-0.88%"
"Apr 13, 2011","11,839.50","11,531.45","11,856.35","11,490.55","15.32M","2.08%"
"Apr 11, 2011","11,597.80","11,591.00","11,637.00","11,551.75","12.85M","-0.65%"
"Apr 08, 2011","11,673.25","11,751.80","11,853.35","11,632.55","14.18M","-0.69%"
"Apr 07, 2011","11,754.40","11,724.75","11,825.00","11,656.70","11.99M","0.21%"
"Apr 06, 2011","11,730.05","11,784.55","11,838.05","11,686.55","14.28M","-0.58%"
"Apr 05, 2011","11,798.90","11,853.60","11,861.15","11,678.10","15.30M","-0.05%"
"Apr 04, 2011","11,804.30","11,614.45","11,840.70","11,614.45","14.01M","1.84%"
"Apr 01, 2011","11,590.95","11,713.05","11,738.45","11,540.85","13.34M","-0.98%"
"Mar 31, 2011","11,705.45","11,804.95","11,898.40","11,569.25","29.67M","-0.51%"
"Mar 30, 2011","11,765.20","11,625.50","11,801.65","11,625.50","14.81M","1.58%"
"Mar 29, 2011","11,582.50","11,522.75","11,657.60","11,507.45","15.44M","0.51%"
"Mar 28, 2011","11,523.40","11,348.85","11,599.00","11,348.15","23.41M","1.20%"
"Mar 25, 2011","11,387.30","11,179.20","11,420.40","11,136.45","17.58M","2.86%"
"Mar 24, 2011","11,070.35","11,001.75","11,112.60","11,001.75","12.48M","1.02%"
"Mar 23, 2011","10,958.10","10,755.85","10,972.30","10,744.70","15.85M","1.73%"
"Mar 22, 2011","10,771.30","10,759.95","10,822.25","10,726.25","10.53M","0.44%"
"Mar 21, 2011","10,723.60","10,795.65","10,814.75","10,661.15","8.61M","0.07%"
"Mar 18, 2011","10,715.90","10,882.00","10,927.25","10,699.40","12.68M","-1.25%"
"Mar 17, 2011","10,851.95","10,881.85","11,018.30","10,824.40","18.74M","-0.96%"
"Mar 16, 2011","10,957.60","10,777.10","11,001.25","10,777.10","14.64M","2.16%"
"Mar 15, 2011","10,725.80","10,673.90","10,784.20","10,591.30","15.74M","-1.54%"
"Mar 14, 2011","10,893.25","10,730.40","10,916.65","10,730.40","8.55M","1.42%"
"Mar 11, 2011","10,740.95","10,772.90","10,904.20","10,697.10","10.34M","-1.01%"
"Mar 10, 2011","10,850.25","10,920.65","10,920.65","10,783.30","8.57M","-1.13%"
"Mar 09, 2011","10,974.80","10,987.40","11,054.00","10,904.60","13.63M","0.40%"
"Mar 08, 2011","10,931.55","10,782.60","10,962.70","10,779.15","11.61M","1.38%"
"Mar 07, 2011","10,782.25","10,886.10","10,886.10","10,658.30","13.40M","-1.65%"
"Mar 04, 2011","10,963.40","11,008.90","11,134.10","10,924.10","15.48M","0.45%"
"Mar 03, 2011","10,914.50","10,805.00","11,066.40","10,759.70","23.32M","0.27%"
